1018,median,xgb,0.0357142857142857,0.938948558507631
1018,softimpute,xgb,0.106666666666667,0.924250989259469
1018,missForest,xgb,0.148648648648649,0.928773318258903
1018,mice,xgb,0.100840336134454,0.939513849632561
1018,VIM,xgb,0.208791208791209,0.918598078010175
1590,median,xgb,0.906796116504854,0.852594943187634
1590,softimpute,xgb,0.906489790609962,0.852799672433207
1590,missmda,xgb,0.908186397984887,0.85075237997748
1590,missForest,xgb,0.905786584211523,0.847169618179957
1590,mice,xgb,0.905908655381667,0.849216910635684
1590,VIM,xgb,0.907606962953517,0.851673661582557
188,median,xgb,0.805194805194805,0.797297297297297
188,softimpute,xgb,0.819875776397516,0.804054054054054
188,missmda,xgb,0.878048780487805,0.864864864864865
188,missForest,xgb,0.836363636363636,0.817567567567568
188,mice,xgb,0.81437125748503,0.790540540540541
188,VIM,xgb,0.898203592814371,0.885135135135135
23381,median,xgb,0.714285714285714,0.6
23381,missmda,xgb,0.605504587155963,0.57
23381,missForest,xgb,0.282051282051282,0.44
23381,mice,xgb,0.52,0.52
23381,VIM,xgb,0.736842105263158,0.65
27,median,xgb,0.622222222222222,0.77027027027027
27,softimpute,xgb,0.608695652173913,0.756756756756757
27,missmda,xgb,0.772727272727273,0.864864864864865
27,missForest,xgb,0.653061224489796,0.77027027027027
27,mice,xgb,0.790697674418605,0.878378378378378
29,median,xgb,0.87741935483871,0.86231884057971
29,softimpute,xgb,0.868965517241379,0.86231884057971
29,missmda,xgb,0.845637583892617,0.833333333333333
29,missForest,xgb,0.858974358974359,0.840579710144927
29,mice,xgb,0.863013698630137,0.855072463768116
29,VIM,xgb,0.838709677419355,0.818840579710145
38,median,xgb,0.98805340829234,0.977483443708609
38,softimpute,xgb,0.986534372785259,0.974834437086093
38,missForest,xgb,0.987934705464869,0.977483443708609
38,mice,xgb,0.988036593947924,0.977483443708609
38,VIM,xgb,0.985875706214689,0.973509933774834
4,median,xgb,0.5,0.833333333333333
4,softimpute,xgb,0.5,0.5
4,missForest,xgb,0,0.75
4,mice,xgb,0.4,0.75
40536,median,xgb,1,1
40536,softimpute,xgb,1,1
40536,missmda,xgb,1,1
40536,missForest,xgb,1,1
40536,mice,xgb,1,1
40536,VIM,xgb,1,1
41278,median,xgb,0.88641643232669,0.797647571335221
41278,softimpute,xgb,0.885935085007728,0.799063384883468
41278,missmda,xgb,0.863993761777893,0.772054018732302
41278,missForest,xgb,0.887016608073706,0.796994118928338
41278,mice,xgb,0.887682926829268,0.799390111086909
41278,VIM,xgb,0.888346850417708,0.800588107166195
55,median,xgb,0.25,0.806451612903226
55,softimpute,xgb,0.5,0.870967741935484
55,missmda,xgb,0.5,0.806451612903226
55,missForest,xgb,0.444444444444444,0.838709677419355
55,mice,xgb,0.666666666666667,0.903225806451613
55,VIM,xgb,0.4,0.806451612903226
56,median,xgb,0.97029702970297,0.96551724137931
56,missmda,xgb,0.97029702970297,0.96551724137931
56,missForest,xgb,0.951456310679612,0.942528735632184
56,mice,xgb,0.96,0.954022988505747
6332,median,xgb,0.549450549450549,0.62037037037037
6332,softimpute,xgb,0.571428571428572,0.694444444444444
6332,missmda,xgb,0.51219512195122,0.62962962962963
6332,missForest,xgb,0.639175257731959,0.675925925925926
6332,mice,xgb,0.660194174757282,0.675925925925926
944,median,xgb,0.714285714285714,0.692307692307692
944,softimpute,xgb,0.8125,0.769230769230769
944,missmda,xgb,0.733333333333333,0.692307692307692
944,missForest,xgb,0.769230769230769,0.769230769230769
944,mice,xgb,0.666666666666667,0.653846153846154
944,VIM,xgb,0.571428571428571,0.653846153846154
